timestamp_utc,time_source,hhmmss_gps,latitude,longitude,hdop,gps_altitude,pressure_altitude,t_internal,t_external,pressure_kpa
2026-04-12 11:55:21,GPS,115521,54.484350666666664,-6.715753333333334,0.63,22538.9,20962.307445658378,-7.5625,-45.625,3.543579644423473
2026-04-12 11:55:53,GPS,115553,54.48463233333333,-6.7184558333333335,0.63,22788.6,21144.92344884944,-7.625,-44.75,3.400457356059298
2026-04-12 11:56:26,GPS,115626,54.48422566666667,-6.720692166666667,0.65,23035.4,21320.092713122438,-7.6875,-44.75,3.267605210904032
2026-04-12 11:56:57,GPS,115657,54.484036333333336,-6.7240598333333335,0.63,23271.0,21495.574004562302,-7.75,-44.3125,3.1387619366731085
2026-04-12 11:57:32,GPS,115732,54.484122166666666,-6.7281805,0.63,23527.2,21687.82199953856,-7.75,-43.75,3.002362044796042
2026-04-12 11:58:02,GPS,115802,54.484728833333335,-6.730731333333333,0.62,23023.2,21379.917840600025,-7.6875,-42.5625,3.223207815235088
2026-04-12 08:04:50,GPS,080450,54.48451216666667,-6.73305,0.64,22098.3,20685.92021647676,-7.6875,-41.8125,3.7694379366401263
2026-04-12 11:59:07,GPS,115907,54.484023,-6.735123333333333,0.62,21089.8,19956.385946510127,-7.625,-41.3125,4.42209119332608
2026-04-12 11:59:38,GPS,115938,54.4841905,-6.737009333333333,0.62,20256.5,19320.59690181093,-7.5625,-40.9375,5.062847965044348
2026-04-12 12:00:13,GPS,120013,54.484117166666664,-6.738216833333333,0.62,19382.8,18632.97713053228,-7.4375,-41.3125,5.838407941197642
2026-04-12 12:00:48,GPS,120048,54.483826666666666,-6.7407825,0.7,18552.0,17945.325989923185,-7.3125,-41.9375,6.707520723470822
2026-04-12 12:01:19,GPS,120119,54.4834265,-6.742051666666667,0.62,17862.6,17369.95142488478,-7.3125,-42.5,7.512672996312147
2026-04-12 12:01:54,GPS,120154,54.48394533333333,-6.742406166666667,0.62,17124.7,16733.207210319775,-7.25,-43.1875,8.49313370269668
2026-04-12 12:02:27,GPS,120227,54.485631,-6.743654333333334,0.64,16464.8,16172.50421460715,-7.25,-43.8125,9.439986013558155
2026-04-12 12:02:59,GPS,120259,54.4866425,-6.745133333333333,0.64,15860.7,15623.103300755414,-7.375,-44.1875,10.448917293752631
2026-04-12 12:03:32,GPS,120332,54.4879195,-6.745837,0.66,15267.6,15081.29970162294,-7.4375,-44.375,11.52769489970988
2026-04-12 12:04:12,GPS,120412,54.4902295,-6.748830666666667,0.64,14580.7,14478.724389416204,-7.625,-44.625,12.83161177091724
2026-04-12 12:04:45,GPS,120445,54.491982166666666,-6.7505085000000005,0.64,14038.7,13986.256027659376,-7.75,-44.6875,13.983750812123356
2026-04-12 12:05:16,GPS,120516,54.49415333333334,-6.750101,0.67,13560.3,13503.485652687741,-8.0,-45.6875,15.193124173095493
2026-04-12 12:05:46,GPS,120546,54.49668966666667,-6.749622166666667,0.64,13108.3,13071.817095808192,-8.25,-46.375,16.34492032850116
2026-04-12 12:06:20,GPS,120620,54.499193166666664,-6.749775166666667,0.74,12613.7,12585.671665566686,-8.625,-47.8125,17.725686424107945
2026-04-12 12:06:53,GPS,120653,54.501558833333334,-6.749439166666667,0.64,12149.9,12133.012519344604,-8.875,-48.9375,19.094826068710695
2026-04-12 12:07:23,GPS,120723,54.5034005,-6.748004833333333,0.64,11760.8,11725.90398213224,-9.25,-49.9375,20.398164337795766
2026-04-12 12:07:53,GPS,120753,54.50456283333333,-6.745993666666667,0.64,11380.8,11333.38629687652,-9.6875,-50.1875,21.722094357046096
2026-04-12 12:08:27,GPS,120827,54.50549133333333,-6.742738833333333,0.64,10942.9,10891.534880653995,-10.125,-49.3125,23.29479143660856
2026-04-12 12:08:59,GPS,120859,54.50724016666667,-6.740760166666667,0.64,10552.3,10511.988436475587,-10.625,-48.25,24.71819508773768
2026-04-12 12:09:35,GPS,120935,54.508951,-6.738659833333333,0.65,10120.0,10073.29355662453,-11.25,-46.3125,26.450326491079526
2026-04-12 12:10:04,GPS,121004,54.51075433333333,-6.737070833333333,0.63,9782.9,9708.379870681003,-11.75,-44.4375,27.964866783958627
2026-04-12 12:10:36,GPS,121036,54.5126895,-6.736042,0.63,9411.8,9339.40295939651,-12.3125,-42.375,29.566911034931618
2026-04-12 12:11:10,GPS,121110,54.514889,-6.735410666666667,0.62,9031.4,8972.735699802408,-12.75,-40.8125,31.231748340716265
2026-04-12 12:11:39,GPS,121139,54.51700733333333,-6.735007833333333,0.63,8714.7,8632.46208427912,-13.25,-38.9375,32.84388028769758
2026-04-12 12:12:12,GPS,121212,54.5193745,-6.7349175,0.62,8365.7,8275.531933762199,-13.6875,-36.6875,34.60667027519476
2026-04-12 12:12:43,GPS,121243,54.522065166666664,-6.734863833333334,0.62,8045.2,7953.358143418555,-14.0,-34.625,36.26285816710319
2026-04-12 12:13:15,GPS,121315,54.52461566666667,-6.73461,0.62,7718.4,7624.388385850904,-14.3125,-32.625,38.01962289049632
2026-04-12 12:13:51,GPS,121351,54.52743566666667,-6.735159,0.62,7361.9,7267.3554405529,-14.6875,-30.125,40.00358583985781
2026-04-12 12:14:24,GPS,121424,54.52961283333333,-6.7353621666666665,0.62,7036.7,6940.393954582815,-14.8125,-27.9375,41.89319736606309
2026-04-12 12:14:55,GPS,121455,54.53221816666667,-6.733977333333334,0.61,6740.3,6647.391510528791,-14.875,-25.8125,43.6473466591247
2026-04-12 12:15:27,GPS,121527,54.53481766666667,-6.733862,0.61,6431.2,6355.276419285254,-14.9375,-23.5,45.454918209890934
2026-04-12 12:15:56,GPS,121556,54.5373175,-6.734063166666667,0.62,6150.8,6063.751028915674,-14.9375,-21.5,47.31879755461123
2026-04-12 12:16:27,GPS,121627,54.539394,-6.734317,0.61,5852.6,5775.306329871432,-14.875,-19.375,49.22341195652107
